YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 01 12 01 266 11.6 14.8   .91  3.70  3.58 280 1005.2  -1.7   5.6 999.0 99.0
97 01 12 02 264 11.3 13.8  1.00  3.85  3.67 272 1006.3  -2.3   5.5 999.0 99.0
97 01 12 03 251 12.6 15.8  1.05  4.17  3.75 276 1006.5  -2.4   5.5 999.0 99.0
97 01 12 04 259 12.1 15.3  1.07  4.17  3.80 273 1007.2  -2.8   5.5 999.0 99.0
97 01 12 05 249 11.9 16.9  1.13  4.35  3.87 269 1007.4  -3.0   5.5 999.0 99.0
97 01 12 06 249 11.0 14.1  1.04  4.00  3.80 268 1007.5  -3.3   5.6 999.0 99.0
97 01 12 07 244 10.0 13.7   .99  4.00  3.67 264 1008.6  -3.8   5.6 999.0 99.0
97 01 12 08 241 11.4 13.8 99.00 99.00 99.00 999 1009.1  -3.8   5.5 999.0 99.0
97 01 12 09 241 11.9 14.6  1.02  3.70  3.49 256 1009.6  -4.1   5.5 999.0 99.0
97 01 12 10 235 11.4 14.1  1.16  4.00  3.76 256 1010.4  -4.4   5.5 999.0 99.0
97 01 12 11 232 11.8 14.3  1.06  3.70  3.62 255 1011.0  -4.6   5.5 999.0 99.0
97 01 12 12 235 12.9 15.2  1.07  4.00  3.68 248 1011.3  -5.0   5.5 999.0 99.0
97 01 12 13 244 12.2 14.8  1.19  4.17  3.81 251 1012.0  -5.1   5.5 999.0 99.0
97 01 12 14 246 12.2 14.6  1.08  4.00  3.79 252 1012.6  -5.0   5.5 999.0 99.0
97 01 12 15 247 12.1 15.4  1.21  4.35  3.94 257 1012.7  -4.6   5.5 999.0 99.0
97 01 12 16 254 12.8 16.1  1.13  4.35  3.87 263 1011.8  -3.5   5.5 999.0 99.0
97 01 12 17 252 12.0 15.0  1.23  4.55  3.97 270 1011.0  -2.7   5.5 999.0 99.0
97 01 12 18 260 11.9 15.1  1.20  4.55  3.90 267 1010.4  -2.2   5.5 999.0 99.0
97 01 12 19 261 10.5 13.1  1.16  4.55  3.92 270 1010.3  -1.3   5.5 999.0 99.0
97 01 12 20 270 11.7 14.0  1.38  4.55  3.99 282 1010.8   -.7   5.5 999.0 99.0
97 01 12 21 263 12.2 16.0  1.22  4.55  3.92 284 1011.0   -.7   5.5 999.0 99.0
97 01 12 22 268 12.9 16.9  1.16  4.17  3.79 282 1011.2  -1.0   5.5 999.0 99.0
97 01 12 23 269 11.8 14.0  1.14  4.00  3.76 276 1012.3  -1.2   5.5 999.0 99.0
97 01 13 00 259 13.3 16.3  1.12  4.17  3.68 285 1012.6  -1.5   5.5 999.0 99.0
97 01 13 01 266 12.6 15.9  1.14  4.17  3.79 277 1013.1  -1.6   5.2 999.0 99.0
97 01 13 02 266 12.7 16.1  1.06  4.17  3.78 278 1013.0  -1.8   5.5 999.0 99.0
97 01 13 03 268 12.0 15.0  1.03  4.35  3.76 277 1013.4  -1.7   5.5 999.0 99.0
97 01 13 04 269 12.3 15.2  1.09  4.17  3.74 280 1013.5  -1.8   5.5 999.0 99.0
97 01 13 05 275 11.9 14.7  1.06  4.17  3.73 279 1013.7  -1.9   5.5 999.0 99.0
97 01 13 06 281 11.8 14.6  1.06  4.17  3.74 283 1014.1  -2.0   5.5 999.0 99.0
97 01 13 07 275 11.3 13.3   .94  4.17  3.65 288 1014.6  -1.9   5.5 999.0 99.0
97 01 13 08 277 11.1 14.4  1.12  4.35  3.69 287 1014.8  -1.9   5.5 999.0 99.0
97 01 13 09 288 11.2 13.8   .99  4.00  3.57 290 1015.0  -2.2   5.5 999.0 99.0
97 01 13 10 282 10.5 12.9   .91  3.70  3.45 286 1015.8  -2.2   5.5 999.0 99.0
97 01 13 11 275 10.2 12.9   .84  3.70  3.40 287 1016.5  -1.9   5.5 999.0 99.0
97 01 13 12 271  9.8 12.8   .81  3.70  3.45 284 1017.4  -2.1   5.2 999.0 99.0
97 01 13 13 278  9.5 13.6   .77  3.70  3.41 284 1017.9  -1.8   5.2 999.0 99.0
97 01 13 14 277  8.8 11.2   .70  3.70  3.32 283 1018.1  -1.8   5.2 999.0 99.0
97 01 13 15 287  7.6  9.1   .65  3.45  3.25 283 1018.7  -1.6   5.2 999.0 99.0
97 01 13 16 294  8.1 10.2   .55  3.33  3.19 288 1018.1   -.7   5.5 999.0 99.0
97 01 13 17 294  8.3 10.0   .63  3.03  3.17 308 1017.4    .4   5.5 999.0 99.0
97 01 13 18 286  9.2 11.0   .58  3.45  3.22 290 1016.5    .9   5.5 999.0 99.0
97 01 13 19 281  8.4 10.0   .73  3.57  3.28 291 1016.5   1.9   5.5 999.0 99.0
97 01 13 20 287  8.7 10.3   .68  3.03  3.19 302 1016.9   2.4   5.5 999.0 99.0
97 01 13 21 286  7.5  9.3   .70  3.57  3.23 292 1017.3   2.8   5.5 999.0 99.0
97 01 13 22 289  9.5 11.0   .71  3.23  3.19 300 1017.8   2.5   5.5 999.0 99.0
97 01 13 23 284  9.5 10.9   .73  3.45  3.25 299 1018.5   1.8   5.5 999.0 99.0
97 01 14 00 294  8.9 10.7   .80  3.57  3.36 291 1019.4   1.2   5.4 999.0 99.0
97 01 14 01 294 10.1 12.3   .74  3.33  3.21 298 1019.5    .9   5.2 999.0 99.0
97 01 14 02 295  9.3 11.3   .75  3.57  3.25 290 1020.2    .5   5.2 999.0 99.0
97 01 14 03 295  8.7 10.9   .69  3.33  3.27 292 1020.2    .1   5.2 999.0 99.0
97 01 14 04 287  8.6 11.3   .63  3.33  3.27 298 1020.3   -.4   5.2 999.0 99.0
97 01 14 05 290  7.5  9.5 99.00 99.00 99.00 999 1020.0   -.8   5.2 999.0 99.0
97 01 14 06 293  8.2  9.9   .63  3.33  3.28 288 1019.6  -1.2   5.2 999.0 99.0
97 01 14 07 288  8.4  9.6   .66  3.45  3.25 287 1019.6  -1.5   5.2 999.0 99.0
97 01 14 08 287  8.0  9.7   .71  3.45  3.30 291 1019.6  -1.9   5.2 999.0 99.0
97 01 14 09 284  7.8 10.0   .64  3.23  3.23 292 1019.6  -1.9   5.2 999.0 99.0
97 01 14 10 286  8.2 10.4   .63  3.23  3.21 296 1019.5  -1.9   5.2 999.0 99.0
97 01 14 11 285  8.7 10.6   .81  3.23  3.22 297 1019.5  -1.8   5.2 999.0 99.0
97 01 14 12 277  7.4  9.2   .63  3.23  3.14 288 1020.2  -1.6   5.2 999.0 99.0
97 01 14 13 277  7.8  9.7   .59  2.94  3.09 287 1020.7  -1.5   5.2 999.0 99.0
97 01 14 14 283  8.6 11.0 99.00 99.00 99.00 999 1021.0  -1.2   5.2 999.0 99.0
97 01 14 15 274  7.8  9.2   .57  2.86  3.09 286 1021.5  -1.1   5.2 999.0 99.0
97 01 14 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 14 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 14 18 266  8.4 11.2   .72  3.85  3.45 281 1019.6    .2   5.2 999.0 99.0
97 01 14 19 274  8.6 10.3   .66  3.57  3.29 289 1019.1    .4   5.2 999.0 99.0
97 01 14 20 268  7.2  9.1   .62  3.45  3.27 291 1019.4   1.2   5.2 999.0 99.0
97 01 14 21 276  8.9 10.6   .71  3.45  3.19 286 1019.6   1.9   5.2 999.0 99.0
97 01 14 22 285 10.4 12.6   .74  3.70  3.32 291 1019.8   1.9   5.2 999.0 99.0
97 01 14 23 274  9.5 11.2   .67  3.57  3.26 304 1021.0   1.3   5.2 999.0 99.0
97 01 15 00 274  9.9 11.7   .72  3.57  3.25 298 1021.4    .8   5.2 999.0 99.0
97 01 15 01 280  8.0 10.1   .71  3.45  3.20 284 1022.4    .3   5.1 999.0 99.0
97 01 15 02 270  8.5 10.8   .65  3.03  3.11 283 1022.7    .0   4.8 999.0 99.0
97 01 15 03 271  8.9 10.5   .63  3.12  3.13 281 1023.1   -.4   4.7 999.0 99.0
97 01 15 04 271  8.4  9.8   .65  3.33  3.23 283 1023.6   -.6   4.7 999.0 99.0
97 01 15 05 290  9.2 10.8   .68  3.45  3.29 277 1023.5   -.3   4.7 999.0 99.0
97 01 15 06 272  8.1  9.6   .68  3.57  3.35 282 1023.5   -.6   4.8 999.0 99.0
97 01 15 07 274  7.8  9.6   .63  3.57  3.26 286 1023.3   -.8   5.1 999.0 99.0
97 01 15 08 270  8.7  9.9   .61  3.33  3.20 286 1023.2   -.4   5.1 999.0 99.0
97 01 15 09 267  7.5  9.1   .64  3.57  3.25 281 1022.8   -.4   5.1 999.0 99.0
97 01 15 10 271  7.5  8.8   .62  3.33  3.21 286 1022.8   -.2   5.1 999.0 99.0
97 01 15 11 249  8.1  9.5   .53  3.23  3.08 283 1023.0  -1.2   5.1 999.0 99.0
97 01 15 12 254  7.5  9.2   .62  3.23  3.06 276 1023.4  -1.2   4.9 999.0 99.0
97 01 15 13 255  8.5 10.5   .60  3.03  3.01 276 1023.7  -1.0   4.7 999.0 99.0
97 01 15 14 253  6.4  7.9   .50  3.03  3.03 267 1024.0  -1.0   4.7 999.0 99.0
97 01 15 15 244  7.0  8.3   .41  2.56  2.91 278 1024.1  -1.0   4.7 999.0 99.0
97 01 15 16 244  6.1  7.3   .38  2.78  2.93 256 1023.6   -.8   4.7 999.0 99.0
97 01 15 17 243  6.0  7.9   .40  2.70  2.86 259 1022.2   -.3   4.7 999.0 99.0
97 01 15 18 237  6.7  8.2   .38  2.78  2.88 259 1021.3    .1   4.7 999.0 99.0
97 01 15 19 227  5.4  7.2   .37  2.78  2.93 265 1020.8    .9   4.7 999.0 99.0
97 01 15 20 224  4.5  5.5   .29  2.63  2.98 265 1019.9   1.9   4.7 999.0 99.0
97 01 15 21 217  6.0  7.3   .24  2.50  2.97 264 1020.3   2.8   4.7 999.0 99.0
97 01 15 22 196  5.5  6.3   .22  2.50  2.93 253 1020.2   2.8   4.7 999.0 99.0
97 01 15 23 208  6.7  7.9   .17  2.50  3.21 155 1020.3   2.4   4.8 999.0 99.0
97 01 16 00 211  6.8  8.1   .26  2.50  2.94 178 1019.7   2.4   4.8 999.0 99.0
97 01 16 01 196  7.1  8.2   .39  2.63  2.80 164 1018.9   1.6   4.7 999.0 99.0
97 01 16 02 199  7.6  8.6   .48  2.63  2.88 162 1017.9   1.0   4.5 999.0 99.0
97 01 16 03 198  8.9 10.1   .56  2.86  3.02 186 1016.9    .9   4.4 999.0 99.0
97 01 16 04 205  8.5 10.3   .63  2.86  3.04 213 1016.5    .9   4.5 999.0 99.0
97 01 16 05 194  7.9  9.2   .57  2.86  3.14 198 1015.7    .9   4.7 999.0 99.0
97 01 16 06 183  7.9  9.6   .58  2.70  3.21 137 1014.3   1.3   4.7 999.0 99.0
97 01 16 07 177  7.7  9.1   .61  4.00  3.31 140 1013.4   2.0   4.7 999.0 99.0
97 01 16 08 175  8.9 10.4   .66  4.00  3.42 141 1011.2   2.8   4.7 999.0 99.0
97 01 16 09 185 10.1 12.3   .84  4.17  3.61 137 1010.1   3.9   4.8 999.0 99.0
97 01 16 10 170  9.6 11.3   .82  4.55  3.70 137 1008.4   4.7   4.8 999.0 99.0
97 01 16 11 164  9.6 11.4   .99  4.55  3.93 146 1006.4   4.8   4.8 999.0 99.0
97 01 16 12 157  8.4 10.0   .94  4.76  3.80 140 1004.8   5.5   4.7 999.0 99.0
97 01 16 13 151 10.0 12.4  1.21  4.76  4.22 137 1003.0   5.5   4.7 999.0 99.0
97 01 16 14 154 10.2 12.5  1.22  5.00  4.24 139 1001.1   6.3   4.7 999.0 99.0
97 01 16 15 158 10.1 11.7  1.44  5.56  4.36 145 1000.0   7.1   4.7 999.0 99.0
97 01 16 16 169 11.3 13.7  1.57  5.56  4.38 136  997.8   7.9   4.7 999.0 99.0
97 01 16 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 16 18 167 13.7 16.5  1.58  4.76  4.32 148  989.9   8.4   4.7 999.0 99.0
97 01 16 19 192 12.9 15.8  1.68  5.26  4.36 151  988.2   9.4   4.8 999.0 99.0
97 01 16 20 215  6.8  7.9  1.69  5.88  4.65 141  989.0   8.5   4.8 999.0 99.0
97 01 16 21 212  4.8  5.5  1.53  5.88  4.80 145  988.6   7.9   5.0 999.0 99.0
97 01 16 22 242  6.4  8.4  1.27  6.25  4.72 148  989.0   7.4   5.1 999.0 99.0
97 01 16 23 253  5.8  6.9   .98  6.25  4.37 140  989.8   6.7   5.1 999.0 99.0
97 01 17 00 282 12.9 16.2  1.00  3.33  3.55 298  990.1   4.4   4.8 999.0 99.0
97 01 17 01 278  9.8 11.7  1.14  4.17  3.77 292  991.4   3.5   4.8 999.0 99.0
97 01 17 02 282 11.0 13.4  1.04  4.00  3.55 288  992.3   2.8   4.8 999.0 99.0
97 01 17 03 273 11.0 13.6   .87  3.45  3.40 296  992.9   2.4   4.8 999.0 99.0
97 01 17 04 280 10.2 12.5   .79  3.33  3.45 293  993.1   2.0   4.8 999.0 99.0
97 01 17 05 277 12.3 15.5   .87  3.45  3.46 289  993.0   1.2   4.8 999.0 99.0
97 01 17 06 272 12.3 15.1  1.28  4.55  4.02 295  994.2   -.4   4.8 999.0 99.0
97 01 17 07 279 16.7 20.0  1.39  4.55  4.12 292  995.0  -1.1   4.8 999.0 99.0
97 01 17 08 268 14.6 17.7  1.55  5.00  4.39 291  996.8  -2.6   4.8 999.0 99.0
97 01 17 09 280 13.2 16.8  1.53  4.76  4.27 286  998.0  -4.1   4.8 999.0 99.0
97 01 17 10 297 14.6 17.6  1.69  5.00  4.32 287  999.5  -5.3   4.8 999.0 99.0
97 01 17 11 284 16.9 20.8  1.79  5.00  4.40 299 1001.0  -6.6   4.8 999.0 99.0
97 01 17 12 286 14.2 18.1  1.82  5.00  4.45 288 1003.2  -7.5   4.8 999.0 99.0
97 01 17 13 289 14.4 18.4  1.91  5.00  4.54 291 1004.7  -8.0   4.8 999.0 99.0
97 01 17 14 283 16.1 20.5  1.99  5.26  4.60 293 1005.9  -8.4   4.8 999.0 99.0
97 01 17 15 272 15.1 19.7  1.95  5.26  4.49 292 1007.2  -8.7   4.8 999.0 99.0
97 01 17 16 272 16.1 20.8  2.09  5.26  4.67 285 1008.0  -9.0   4.8 999.0 99.0
97 01 17 17 269 16.0 20.0  1.88  5.26  4.61 295 1007.8  -9.1   4.8 999.0 99.0
97 01 17 18 271 15.2 19.6  2.01  5.56  4.70 287 1008.1  -8.7   4.8 999.0 99.0
97 01 17 19 279 15.5 22.0  1.82  5.26  4.56 290 1008.6  -8.9   4.8 999.0 99.0
97 01 17 20 270 11.1 14.2  1.68  5.00  4.40 279 1009.6  -9.1   4.8 999.0 99.0
97 01 17 21 263 11.6 16.0  1.34  4.76  4.22 288 1010.2  -8.9   4.8 999.0 99.0
97 01 17 22 271 10.2 13.4  1.28  4.55  4.11 283 1010.9  -9.1   4.8 999.0 99.0
97 01 17 23 266 11.0 14.0  1.13  4.17  3.92 276 1011.5  -8.9   4.8 999.0 99.0
97 01 18 00 269  8.4 11.4  1.06  4.00  3.89 279 1011.7  -8.8   4.9 999.0 99.0
97 01 18 01 235  7.8 10.5   .86  3.85  3.83 275 1011.8  -8.8   4.9 999.0 99.0
97 01 18 02 215  7.8 10.7   .71 11.11  3.92  86 1012.2  -9.0   4.8 999.0 99.0
97 01 18 03 221  8.8 11.0   .64 11.11  3.76  82 1011.8  -8.9   4.8 999.0 99.0
97 01 18 04 249 11.2 13.8   .79  3.12  3.57 247 1011.3  -8.6   4.8 999.0 99.0
97 01 18 05 253  9.1 11.2   .93  3.70  3.79 261 1011.1  -9.2   4.8 999.0 99.0
97 01 18 06 239  9.2 12.8   .92  3.70  3.81 263 1010.9  -9.8   4.8 999.0 99.0
97 01 18 07 241  9.2 11.9   .93  3.70  3.90 252 1010.4 -10.1   4.8 999.0 99.0
97 01 18 08 242  9.1 11.6   .93  3.85  3.82 261 1010.2 -10.4   4.8 999.0 99.0
97 01 18 09 245 10.0 12.3   .86  3.85  3.84 265 1009.7 -10.4   4.8 999.0 99.0
97 01 18 10 259  8.9 12.1   .87  3.57  3.65 265 1010.0 -10.7   4.8 999.0 99.0
97 01 18 11 253  8.9 12.1   .88  3.70  3.69 268 1010.3 -11.0   4.8 999.0 99.0
97 01 18 12 259  8.7 11.1   .86 12.50  3.81  90 1010.6 -11.1   4.8 999.0 99.0
97 01 18 13 264  7.9 10.5   .76  3.45  3.70 268 1011.4 -11.4   4.8 999.0 99.0
97 01 18 14 268  7.5 10.0   .78 12.50  3.91  90 1011.8 -11.2   4.8 999.0 99.0
97 01 18 15 276  6.8  8.9   .67 12.50  3.81  98 1011.9 -11.2   4.8 999.0 99.0
97 01 18 16 286  5.7  8.3   .59 12.50  3.86  89 1011.9 -10.9   4.8 999.0 99.0
97 01 18 17 289  5.3  8.0   .51 12.50  4.18  70 1011.3 -10.8   4.8 999.0 99.0
97 01 18 18 286  4.1  6.1   .49 12.50  4.68  77 1011.0 -10.0   4.8 999.0 99.0
97 01 18 19 291  3.2  4.6 99.00 99.00 99.00 999 1010.9  -9.4   4.7 999.0 99.0
97 01 18 20 326  3.9  5.8   .46 12.50  8.39  83 1010.5  -8.9   4.7 999.0 99.0
97 01 18 21 308  3.4  5.6   .52 12.50  9.50  87 1011.0  -8.2   4.7 999.0 99.0
97 01 18 22 331  4.3  6.8   .51 12.50  9.28  88 1011.7  -8.2   4.7 999.0 99.0
97 01 18 23 330  5.0  7.6   .48 12.50  6.86  91 1012.5  -8.1   4.7 999.0 99.0
97 01 19 00 310  6.4  9.1   .62 12.50  4.42  84 1013.3  -7.7   4.8 999.0 99.0
97 01 19 01 328  9.2 12.6   .81 12.50  3.71  97 1014.1  -8.2   4.8 999.0 99.0
97 01 19 02 309  8.9 12.0  1.01  3.70  3.92 350 1014.8  -8.7   4.8 999.0 99.0
97 01 19 03 320 10.3 12.9  1.11  3.85  3.96 346 1015.2  -9.5   4.8 999.0 99.0
97 01 19 04 305 11.8 14.6  1.32  3.85  4.05 335 1015.9 -11.0   4.8 999.0 99.0
97 01 19 05 304 13.2 16.2  1.37  4.55  4.12 341 1016.2 -12.4   4.7 999.0 99.0
97 01 19 06 301 12.2 15.0  1.45  4.35  4.15 330 1016.4 -13.4   4.7 999.0 99.0
97 01 19 07 305 11.1 13.5  1.56  4.35  4.26 316 1016.7 -14.1   4.7 999.0 99.0
97 01 19 08 303 11.1 13.8  1.52  4.35  4.24 317 1016.5 -14.5   4.7 999.0 99.0
97 01 19 09 304 10.9 14.2  1.43  4.35  4.26 327 1016.4 -14.6   4.7 999.0 99.0
97 01 19 10 299 10.3 13.7  1.38  4.17  4.16 316 1016.8 -14.7   4.7 999.0 99.0
97 01 19 11 301 11.0 13.5  1.38  4.17  4.13 301 1017.2 -15.2   4.7 999.0 99.0
97 01 19 12 303  9.9 11.7  1.29  4.00  4.11 306 1017.4 -15.3   4.7 999.0 99.0
97 01 19 13 300  8.2 11.6  1.21 12.50  4.22  97 1018.1 -15.3   4.7 999.0 99.0
97 01 19 14 286  7.6 10.3  1.06  3.45  4.07 308 1018.2 -15.2   4.7 999.0 99.0
97 01 19 15 277  7.0  9.7  1.04 12.50  4.07  87 1018.1 -14.4   4.7 999.0 99.0
97 01 19 16 286  7.7 11.6   .93 11.11  4.15  88 1018.1 -13.1   4.7 999.0 99.0
97 01 19 17 280  7.3  9.5   .87 12.50  4.11  88 1017.1 -11.7   4.7 999.0 99.0
97 01 19 18 278  8.0 10.8   .91 11.11  4.27  87 1016.3 -10.5   4.7 999.0 99.0
97 01 19 19 273  7.6 10.9   .90 11.11  4.15  78 1015.9  -9.4   4.4 999.0 99.0
97 01 19 20 268  7.1 11.1   .80 12.50  4.18  85 1015.8  -8.0   4.5 999.0 99.0
97 01 19 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 19 22 231  7.6  9.8   .80 12.50  3.94  72 1015.7  -6.9   4.4 999.0 99.0
97 01 19 23 237  7.8 10.1   .80  3.03  3.70 253 1016.1  -6.6   4.4 999.0 99.0
97 01 20 00 235  9.3 12.1 99.00 99.00 99.00 999 9999.0  -6.3   4.4 999.0 99.0
97 01 20 01 242  8.9 12.6   .78  3.33  3.75 261 1016.3  -6.3   4.4 999.0 99.0
97 01 20 02 235  9.3 11.8   .81  3.45  3.63 262 1015.6  -6.3   4.4 999.0 99.0
97 01 20 03 235 10.3 12.9   .74  3.33  3.54 265 1015.7  -6.5   4.4 999.0 99.0
97 01 20 04 241 10.8 13.3   .85  3.33  3.43 247 1015.4  -6.3   4.4 999.0 99.0
97 01 20 05 229  9.9 14.1   .88  3.70  3.55 261 1014.7  -6.1   4.4 999.0 99.0
97 01 20 06 222  9.8 12.8   .79  3.45  3.53 260 1014.1  -6.4   4.4 999.0 99.0
97 01 20 07 236 10.8 13.2   .82  3.23  3.46 244 1014.0  -6.3   4.4 999.0 99.0
97 01 20 08 238 10.4 12.6   .80  3.45  3.62 246 1013.8  -6.3   4.4 999.0 99.0
97 01 20 09 228  9.4 11.4   .84  3.23  3.60 254 1013.9  -6.9   4.4 999.0 99.0
97 01 20 10 221  9.9 12.1   .73  3.45  3.53 250 1013.2  -6.7   4.4 999.0 99.0
97 01 20 11 220  9.5 11.5   .82  3.45  3.51 248 1013.3  -6.7   4.4 999.0 99.0
97 01 20 12 220  8.8 10.6   .74  3.33  3.44 250 1013.3  -6.2   4.4 999.0 99.0
97 01 20 13 223  9.4 10.9   .71 11.11  3.43  94 1013.0  -5.7   4.4 999.0 99.0
97 01 20 14 222  9.0 11.2   .70  2.94  3.30 239 1012.8  -4.3   4.4 999.0 99.0
97 01 20 15 211  9.3 11.3   .78  3.23  3.30 240 1012.7  -3.3   4.4 999.0 99.0
97 01 20 16 220  9.3 12.9   .74  3.12  3.26 237 1012.4  -1.9   4.4 999.0 99.0
97 01 20 17 212  8.2 10.1   .79  3.23  3.38 226 1011.0   -.9   4.4 999.0 99.0
97 01 20 18 218  8.6 10.1   .73  3.03  3.37 232 1009.6    .7   4.4 999.0 99.0
97 01 20 19 223 10.3 13.2   .79  3.03  3.37 225 1008.8   1.6   4.4 999.0 99.0
97 01 20 20 225 10.7 12.9   .87  3.45  3.52 222 1008.8   1.7   4.4 999.0 99.0
97 01 20 21 255  9.2 11.2   .86  3.57  3.55 251 1009.1   1.2   4.4 999.0 99.0
97 01 20 22 263  9.1 10.6   .82  3.45  3.44 255 1009.6    .5   4.4 999.0 99.0
97 01 20 23 251  8.6 10.6   .75  3.33  3.44 267 1010.2    .3   4.4 999.0 99.0
97 01 21 00 255  8.4 10.2   .68  3.33  3.38 272 1010.5    .1   4.4 999.0 99.0
97 01 21 01 246  8.7 10.2   .61  3.33  3.37 274 1010.9    .0   4.4 999.0 99.0
97 01 21 02 242  8.3 10.4   .67  3.23  3.33 266 1011.0    .0   4.4 999.0 99.0
97 01 21 03 234  8.7 10.5   .63  3.23  3.19 264 1011.1    .0   4.4 999.0 99.0
97 01 21 04 239  8.3 10.6   .63  3.23  3.23 258 1011.5   -.3   4.4 999.0 99.0
97 01 21 05 257  8.7 10.4   .61  3.12  3.16 267 1011.7   -.3   4.4 999.0 99.0
97 01 21 06 279  8.9 10.7   .63  2.94  3.20 266 1012.5    .0   4.4 999.0 99.0
97 01 21 07 298 10.2 12.2   .74  3.12  3.26 283 1013.4   -.3   4.4 999.0 99.0
97 01 21 08 307 11.2 13.3   .74  3.33  3.32 302 1014.7  -1.0   4.4 999.0 99.0
97 01 21 09 308 11.9 14.6   .89  3.33  3.40 318 1015.6  -1.1   4.4 999.0 99.0
97 01 21 10 305 11.6 14.7  1.14  4.17  3.86 313 1017.2  -1.4   4.4 999.0 99.0
97 01 21 11 307 11.7 14.1  1.17  4.00  3.84 315 1018.5  -1.5   4.4 999.0 99.0
97 01 21 12 313 12.3 17.0  1.14  3.85  3.74 327 1020.3  -1.8   4.4 999.0 99.0
97 01 21 13 313 12.3 14.9  1.23  4.35  3.87 340 1021.9  -2.2   4.4 999.0 99.0
97 01 21 14 312 10.7 13.0  1.14  3.85  3.78 323 1023.6  -2.4   4.4 999.0 99.0
97 01 21 15 316 10.9 12.9  1.13  3.85  3.81 329 1024.9  -2.3   4.4 999.0 99.0
97 01 21 16 315  7.6  9.4  1.10  3.85  4.00 318 1025.7  -2.1   4.4 999.0 99.0
97 01 21 17 295  7.6  9.4  1.01  5.26  4.04  32 1025.7  -1.4   4.4 999.0 99.0
97 01 21 18 295  5.6  7.5   .94  6.25  3.97  39 1026.6  -1.1   4.4 999.0 99.0
97 01 21 19 294  7.1  8.8   .95  5.88  4.11  39 1027.1    .0   4.4 999.0 99.0
97 01 21 20 287  5.7  7.1   .82  5.88  4.00  41 1028.2    .8   4.4 999.0 99.0
97 01 21 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 21 22 313  5.9  7.2   .67  5.26  4.36  39 1029.2   1.6   4.3 999.0 99.0
97 01 21 23 291  5.3  6.6   .62  5.00  4.44  33 1030.3   1.6   4.3 999.0 99.0
97 01 22 00 292  3.9  4.9   .63  2.78  4.10  46 1030.5   1.5   4.3 999.0 99.0
97 01 22 01 263  2.8  4.3   .54  5.88  5.13  46 1030.9   1.3   4.3 999.0 99.0
97 01 22 02 243  2.3  3.0   .51  5.88  5.14  39 1030.4   1.3   4.3 999.0 99.0
97 01 22 03 192  2.4  3.0   .50  5.88  5.40  41 1029.9   1.2   4.3 999.0 99.0
97 01 22 04 195  5.2  5.7   .49 11.11  5.53  70 1029.9    .8   4.3 999.0 99.0
97 01 22 05 201  6.1  7.0   .46  6.25  4.83  52 1029.7    .7   4.3 999.0 99.0
97 01 22 06 192  6.4  7.5   .47 11.11  4.29  62 1028.5    .8   4.3 999.0 99.0
97 01 22 07 196  6.1  7.1   .47 12.50  4.25  76 1028.5    .0   4.3 999.0 99.0
97 01 22 08 193  6.9  8.8   .46 11.11  4.49  60 1027.3    .7   4.3 999.0 99.0
97 01 22 09 195  8.6 10.8   .53 11.11  3.79  68 1026.6    .8   4.3 999.0 99.0
97 01 22 10 191  8.8 10.8   .59  3.03  3.57 154 1025.6   1.2   4.3 999.0 99.0
97 01 22 11 187  7.7  9.2   .66  3.33  3.53 149 1025.1   1.3   4.3 999.0 99.0
97 01 22 12 200  8.9 11.3   .65  3.57  3.53 146 1024.2   2.3   4.3 999.0 99.0
97 01 22 13 200  8.1  9.3   .68  4.00  3.45 143 1023.5   2.7   4.3 999.0 99.0
97 01 22 14 208 11.1 13.3   .82  3.03  3.32 216 1022.0   4.0   4.4 999.0 99.0
97 01 22 15 211 12.4 15.1  1.07  3.57  3.56 227 1021.0   5.1   4.4 999.0 99.0
97 01 22 16 219 11.9 14.8  1.27  4.17  3.75 226 1020.3   5.9   4.4 999.0 99.0
97 01 22 17 215 11.8 15.4  1.27  4.17  3.82 221 1018.6   7.0   4.4 999.0 99.0
97 01 22 18 209 11.0 14.2  1.17  3.85  3.74 232 1016.9   7.4   4.4 999.0 99.0
97 01 22 19 200 11.0 13.2  1.14  3.70  3.68 217 1015.7   7.5   4.4 999.0 99.0
97 01 22 20 206  9.6 12.4  1.12  3.85  3.64 191 1015.5   7.9   4.4 999.0 99.0
97 01 22 21 210  7.7  9.8  1.05  3.57  3.64 224 1015.2   8.0   4.4 999.0 99.0
97 01 22 22 199 11.7 14.4  1.08  3.70  3.69 208 1013.7   8.3   4.4 999.0 99.0
97 01 22 23 195 11.2 13.7  1.15  4.17  3.76 171 1013.1   8.2   4.4 999.0 99.0
97 01 23 00 196 11.8 13.8  1.09  3.57  3.71 211 1011.8   8.2   4.4 999.0 99.0
